01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
2018,,Odemira,Município,,,, por 1000 pessoas,,7.7
2018,,Odivelas,Município,,,, por 1000 pessoas,,12.6
2018,,Oeiras,Município,,,, por 1000 pessoas,,9.5
2018,,Oleiros,Município,,,, por 1000 pessoas,,2.8
2018,,Olhão,Município,,,, por 1000 pessoas,,9.6
2018,,Oliveira de Azeméis,Município,,,, por 1000 pessoas,,7.2
2018,,Oliveira de Frades,Município,,,, por 1000 pessoas,,8.2
2018,,Oliveira do Bairro,Município,,,, por 1000 pessoas,,9.3
2018,,Oliveira do Hospital,Município,,,, por 1000 pessoas,,6.4
2018,,Ourém,Município,,,, por 1000 pessoas,,7.4
2018,,Ourique,Município,,,, por 1000 pessoas,,5.7
2018,,Ovar,Município,,,, por 1000 pessoas,,8.0
2018,,Paços de Ferreira,Município,,,, por 1000 pessoas,,8.7
2018,,Palmela,Município,,,, por 1000 pessoas,,8.0
2018,,Pampilhosa da Serra,Município,,,, por 1000 pessoas,,3.7
2018,,Paredes,Município,,,, por 1000 pessoas,,7.9
2018,,Paredes de Coura,Município,,,, por 1000 pessoas,,7.5
2018,,Pedrógão Grande,Município,,,, por 1000 pessoas,,3.7
2018,,Penacova,Município,,,, por 1000 pessoas,,5.6
2018,,Penafiel,Município,,,, por 1000 pessoas,,7.9
2018,,Penalva do Castelo,Município,,,, por 1000 pessoas,,6.1
2018,,Penamacor,Município,,,, por 1000 pessoas,,5.1
2018,,Penedono,Município,,,, por 1000 pessoas,,3.6
2018,,Penela,Município,,,, por 1000 pessoas,,6.0
2018,,Peniche,Município,,,, por 1000 pessoas,,8.7
2018,,Peso da Régua,Município,,,, por 1000 pessoas,,6.4
2018,,Pinhel,Município,,,, por 1000 pessoas,,6.0
2018,,Pombal,Município,,,, por 1000 pessoas,,6.6
2018,,Ponta Delgada,Município,,,, por 1000 pessoas,,9.8
2018,,Ponta do Sol,Município,,,, por 1000 pessoas,,6.8
2018,,Ponte da Barca,Município,,,, por 1000 pessoas,,6.1
2018,,Ponte de Lima,Município,,,, por 1000 pessoas,,7.0
2018,,Ponte de Sor,Município,,,, por 1000 pessoas,,7.9
2018,,Portalegre,Município,,,, por 1000 pessoas,,8.5
2018,,Portel,Município,,,, por 1000 pessoas,,8.2
2018,,Portimão,Município,,,, por 1000 pessoas,,10.3
2018,,Porto,Município,,,, por 1000 pessoas,,8.4
2018,,Porto de Mós,Município,,,, por 1000 pessoas,,7.2
2018,,Porto Moniz,Município,,,, por 1000 pessoas,,4.0
2018,,Porto Santo,Município,,,, por 1000 pessoas,,5.6
2018,,Póvoa de Lanhoso,Município,,,, por 1000 pessoas,,6.7
2018,,Póvoa de Varzim,Município,,,, por 1000 pessoas,,7.6
2018,,Povoação,Município,,,, por 1000 pessoas,,7.3
2018,,Proença-a-Nova,Município,,,, por 1000 pessoas,,5.2
2018,,Redondo,Município,,,, por 1000 pessoas,,6.5
2018,,Reguengos de Monsaraz,Município,,,, por 1000 pessoas,,7.9
2018,,Resende,Município,,,, por 1000 pessoas,,5.7
2018,,Ribeira Brava,Município,,,, por 1000 pessoas,,7.2
2018,,Ribeira de Pena,Município,,,, por 1000 pessoas,,4.8
2018,,Ribeira Grande,Município,,,, por 1000 pessoas,,12.2
2018,,Rio Maior,Município,,,, por 1000 pessoas,,8.9
2018,,Sabrosa,Município,,,, por 1000 pessoas,,6.2
2018,,Sabugal,Município,,,, por 1000 pessoas,,4.7
2018,,Salvaterra de Magos,Município,,,, por 1000 pessoas,,6.5
2018,,Santa Comba Dão,Município,,,, por 1000 pessoas,,6.1
2018,,Santa Cruz,Município,,,, por 1000 pessoas,,8.8
2018,,Santa Cruz da Graciosa,Município,,,, por 1000 pessoas,,8.7
2018,,Santa Cruz das Flores,Município,,,, por 1000 pessoas,,10.6
2018,,Santa Maria da Feira,Município,,,, por 1000 pessoas,,7.7
2018,,Santa Marta de Penaguião,Município,,,, por 1000 pessoas,,3.9
2018,,Santana,Município,,,, por 1000 pessoas,,7.9
2018,,Santarém,Município,,,, por 1000 pessoas,,7.7
2018,,Santiago do Cacém,Município,,,, por 1000 pessoas,,7.4
2018,,Santo Tirso,Município,,,, por 1000 pessoas,,6.8
2018,,São Brás de Alportel,Município,,,, por 1000 pessoas,,8.5
2018,,São João da Madeira,Município,,,, por 1000 pessoas,,7.7
2018,,São João da Pesqueira,Município,,,, por 1000 pessoas,,6.3
2018,,São Pedro do Sul,Município,,,, por 1000 pessoas,,5.0
2018,,São Roque do Pico,Município,,,, por 1000 pessoas,,8.6
2018,,São Vicente,Município,,,, por 1000 pessoas,,5.7
2018,,Sardoal,Município,,,, por 1000 pessoas,,4.4
2018,,Sátão,Município,,,, por 1000 pessoas,,4.8
2018,,Seia,Município,,,, por 1000 pessoas,,6.3
2018,,Seixal,Município,,,, por 1000 pessoas,,10.5
2018,,Sernancelhe,Município,,,, por 1000 pessoas,,4.7
2018,,Serpa,Município,,,, por 1000 pessoas,,6.1
2018,,Sertã,Município,,,, por 1000 pessoas,,5.8
2018,,Sesimbra,Município,,,, por 1000 pessoas,,9.3
2018,,Setúbal,Município,,,, por 1000 pessoas,,8.8
2018,,Sever do Vouga,Município,,,, por 1000 pessoas,,5.3
2018,,Silves,Município,,,, por 1000 pessoas,,8.1
2018,,Sines,Município,,,, por 1000 pessoas,,9.2
2018,,Sintra,Município,,,, por 1000 pessoas,,11.1
2018,,Sobral de Monte Agraço,Município,,,, por 1000 pessoas,,8.6
2018,,Soure,Município,,,, por 1000 pessoas,,6.4
2018,,Sousel,Município,,,, por 1000 pessoas,,6.9
2018,,Tábua,Município,,,, por 1000 pessoas,,6.3
2018,,Tabuaço,Município,,,, por 1000 pessoas,,5.0
2018,,Tarouca,Município,,,, por 1000 pessoas,,6.9
2018,,Tavira,Município,,,, por 1000 pessoas,,7.5
2018,,Terras de Bouro,Município,,,, por 1000 pessoas,,5.7
2018,,Tomar,Município,,,, por 1000 pessoas,,6.4
2018,,Tondela,Município,,,, por 1000 pessoas,,5.2
2018,,Torre de Moncorvo,Município,,,, por 1000 pessoas,,4.8
2018,,Torres Novas,Município,,,, por 1000 pessoas,,7.3
2018,,Torres Vedras,Município,,,, por 1000 pessoas,,7.8
2018,,Trancoso,Município,,,, por 1000 pessoas,,6.5
2018,,Trofa,Município,,,, por 1000 pessoas,,8.2
2018,,Vagos,Município,,,, por 1000 pessoas,,8.4
2018,,Vale de Cambra,Município,,,, por 1000 pessoas,,5.6
2018,,Valença,Município,,,, por 1000 pessoas,,6.1
2018,,Valongo,Município,,,, por 1000 pessoas,,8.9
2018,,Valpaços,Município,,,, por 1000 pessoas,,5.3
2018,,Velas,Município,,,, por 1000 pessoas,,8.5
2018,,Vendas Novas,Município,,,, por 1000 pessoas,,5.9
2018,,Viana do Alentejo,Município,,,, por 1000 pessoas,,8.7
2018,,Viana do Castelo,Município,,,, por 1000 pessoas,,7.4
2018,,Vidigueira,Município,,,, por 1000 pessoas,,7.5
2018,,Vieira do Minho,Município,,,, por 1000 pessoas,,4.4
2018,,Vila da Praia da Vitória,Município,,,, por 1000 pessoas,,8.8
2018,,Vila de Rei,Município,,,, por 1000 pessoas,,5.5
2018,,Vila do Bispo,Município,,,, por 1000 pessoas,,8.9
2018,,Vila do Conde,Município,,,, por 1000 pessoas,,8.7
2018,,Vila do Porto,Município,,,, por 1000 pessoas,,9.1
2018,,Vila Flor,Município,,,, por 1000 pessoas,,6.2
2018,,Vila Franca de Xira,Município,,,, por 1000 pessoas,,10.1
2018,,Vila Franca do Campo,Município,,,, por 1000 pessoas,,8.7
2018,,Vila Nova da Barquinha,Município,,,, por 1000 pessoas,,6.7
2018,,Vila Nova de Cerveira,Município,,,, por 1000 pessoas,,8.5
2018,,Vila Nova de Famalicão,Município,,,, por 1000 pessoas,,7.8
2018,,Vila Nova de Foz Côa,Município,,,, por 1000 pessoas,,5.5
2018,,Vila Nova de Gaia,Município,,,, por 1000 pessoas,,8.2
2018,,Vila Nova de Paiva,Município,,,, por 1000 pessoas,,5.3
2018,,Vila Nova de Poiares,Município,,,, por 1000 pessoas,,7.1
2018,,Vila Pouca de Aguiar,Município,,,, por 1000 pessoas,,5.7
2018,,Vila Real,Município,,,, por 1000 pessoas,,6.8
2018,,Vila Real de Santo António,Município,,,, por 1000 pessoas,,9.9
2018,,Vila Velha de Ródão,Município,,,, por 1000 pessoas,,5.6
2018,,Vila Verde,Município,,,, por 1000 pessoas,,8.0
2018,,Vila Viçosa,Município,,,, por 1000 pessoas,,6.7
2018,,Vimioso,Município,,,, por 1000 pessoas,,5.9
2018,,Vinhais,Município,,,, por 1000 pessoas,,4.2
2018,,Viseu,Município,,,, por 1000 pessoas,,8.1
2018,,Vizela,Município,,,, por 1000 pessoas,,10.1
2018,,Vouzela,Município,,,, por 1000 pessoas,,5.6
2019,,Abrantes,Município,,,, por 1000 pessoas,,5.7
2019,,Águeda,Município,,,, por 1000 pessoas,,7.8
2019,,Aguiar da Beira,Município,,,, por 1000 pessoas,,4.3
2019,,Alandroal,Município,,,, por 1000 pessoas,,3.5
2019,,Albergaria-a-Velha,Município,,,, por 1000 pessoas,,7.5
2019,,Albufeira,Município,,,, por 1000 pessoas,,11.2
2019,,Alcácer do Sal,Município,,,, por 1000 pessoas,,7.3
2019,,Alcanena,Município,,,, por 1000 pessoas,,6.3
2019,,Alcobaça,Município,,,, por 1000 pessoas,,7.1
2019,,Alcochete,Município,,,, por 1000 pessoas,,8.4
2019,,Alcoutim,Município,,,, por 1000 pessoas,,4.2
2019,,Alenquer,Município,,,, por 1000 pessoas,,9.5
2019,,Alfândega da Fé,Município,,,, por 1000 pessoas,,6.1
2019,,Alijó,Município,,,, por 1000 pessoas,,5.3
2019,,Aljezur,Município,,,, por 1000 pessoas,,8.4
2019,,Aljustrel,Município,,,, por 1000 pessoas,,9.3
2019,,Almada,Município,,,, por 1000 pessoas,,9.6
2019,,Almeida,Município,,,, por 1000 pessoas,,3.8
2019,,Almeirim,Município,,,, por 1000 pessoas,,7.1
2019,,Almodôvar,Município,,,, por 1000 pessoas,,7.4
2019,,Alpiarça,Município,,,, por 1000 pessoas,,5.5
2019,,Alter do Chão,Município,,,, por 1000 pessoas,,5.1
2019,,Alvaiázere,Município,,,, por 1000 pessoas,,5.4
2019,,Alvito,Município,,,, por 1000 pessoas,,6.6
2019,,Amadora,Município,,,, por 1000 pessoas,,12.0
2019,,Amarante,Município,,,, por 1000 pessoas,,6.5
2019,,Amares,Município,,,, por 1000 pessoas,,8.1
2019,,Anadia,Município,,,, por 1000 pessoas,,6.8
2019,,Angra do Heroísmo,Município,,,, por 1000 pessoas,,8.6
2019,,Ansião,Município,,,, por 1000 pessoas,,5.7
2019,,Arcos de Valdevez,Município,,,, por 1000 pessoas,,5.3
2019,,Arganil,Município,,,, por 1000 pessoas,,5.6
2019,,Armamar,Município,,,, por 1000 pessoas,,4.5
2019,,Arouca,Município,,,, por 1000 pessoas,,6.0
2019,,Arraiolos,Município,,,, por 1000 pessoas,,5.6
2019,,Arronches,Município,,,, por 1000 pessoas,,5.5
2019,,Arruda dos Vinhos,Município,,,, por 1000 pessoas,,9.6
2019,,Aveiro,Município,,,, por 1000 pessoas,,8.6
2019,,Avis,Município,,,, por 1000 pessoas,,5.7
2019,,Azambuja,Município,,,, por 1000 pessoas,,7.4
2019,,Baião,Município,,,, por 1000 pessoas,,7.0
2019,,Barcelos,Município,,,, por 1000 pessoas,,7.4
2019,,Barrancos,Município,,,, por 1000 pessoas,,7.7
2019,,Barreiro,Município,,,, por 1000 pessoas,,8.5
2019,,Batalha,Município,,,, por 1000 pessoas,,8.0
2019,,Beja,Município,,,, por 1000 pessoas,,9.5
2019,,Belmonte,Município,,,, por 1000 pessoas,,5.8
2019,,Benavente,Município,,,, por 1000 pessoas,,8.4
2019,,Bombarral,Município,,,, por 1000 pessoas,,6.2
2019,,Borba,Município,,,, por 1000 pessoas,,6.3
2019,,Boticas,Município,,,, por 1000 pessoas,,4.7
2019,,Braga,Município,,,, por 1000 pessoas,,8.8
2019,,Bragança,Município,,,, por 1000 pessoas,,7.1
2019,,Cabeceiras de Basto,Município,,,, por 1000 pessoas,,5.5
2019,,Cadaval,Município,,,, por 1000 pessoas,,5.9
2019,,Caldas da Rainha,Município,,,, por 1000 pessoas,,7.2
2019,,Calheta [R.A.A.],Município,,,, por 1000 pessoas,,7.8
2019,,Calheta [R.A.M.],Município,,,, por 1000 pessoas,,6.5
2019,,Câmara de Lobos,Município,,,, por 1000 pessoas,,9.7
2019,,Caminha,Município,,,, por 1000 pessoas,,7.3
2019,,Campo Maior,Município,,,, por 1000 pessoas,,7.2
2019,,Cantanhede,Município,,,, por 1000 pessoas,,6.9
2019,,Carrazeda de Ansiães,Município,,,, por 1000 pessoas,,6.1
2019,,Carregal do Sal,Município,,,, por 1000 pessoas,,6.5
2019,,Cartaxo,Município,,,, por 1000 pessoas,,8.4
2019,,Cascais,Município,,,, por 1000 pessoas,,9.2
2019,,Castanheira de Pêra,Município,,,, por 1000 pessoas,,1.5
2019,,Castelo Branco,Município,,,, por 1000 pessoas,,6.1
2019,,Castelo de Paiva,Município,,,, por 1000 pessoas,,6.1
2019,,Castelo de Vide,Município,,,, por 1000 pessoas,,6.0
2019,,Castro Daire,Município,,,, por 1000 pessoas,,5.7
2019,,Castro Marim,Município,,,, por 1000 pessoas,,9.3
2019,,Castro Verde,Município,,,, por 1000 pessoas,,9.0
2019,,Celorico da Beira,Município,,,, por 1000 pessoas,,4.9
2019,,Celorico de Basto,Município,,,, por 1000 pessoas,,6.6
2019,,Chamusca,Município,,,, por 1000 pessoas,,6.9
2019,,Chaves,Município,,,, por 1000 pessoas,,5.6
2019,,Cinfães,Município,,,, por 1000 pessoas,,7.7
2019,,Coimbra,Município,,,, por 1000 pessoas,,8.1
2019,,Condeixa-a-Nova,Município,,,, por 1000 pessoas,,7.2
2019,,Constância,Município,,,, por 1000 pessoas,,7.6
2019,,Coruche,Município,,,, por 1000 pessoas,,6.6
2019,,Corvo,Município,,,, por 1000 pessoas,,2.6
2019,,Covilhã,Município,,,, por 1000 pessoas,,5.5
2019,,Crato,Município,,,, por 1000 pessoas,,5.4
2019,,Cuba,Município,,,, por 1000 pessoas,,7.7
2019,,Elvas,Município,,,, por 1000 pessoas,,7.2
2019,,Entroncamento,Município,,,, por 1000 pessoas,,9.4
2019,,Espinho,Município,,,, por 1000 pessoas,,6.9
2019,,Esposende,Município,,,, por 1000 pessoas,,8.0
2019,,Estarreja,Município,,,, por 1000 pessoas,,7.5
2019,,Estremoz,Município,,,, por 1000 pessoas,,7.0
2019,,Évora,Município,,,, por 1000 pessoas,,8.9
2019,,Fafe,Município,,,, por 1000 pessoas,,6.9
2019,,Faro,Município,,,, por 1000 pessoas,,10.0
2019,,Felgueiras,Município,,,, por 1000 pessoas,,7.9
2019,,Ferreira do Alentejo,Município,,,, por 1000 pessoas,,6.7
2019,,Ferreira do Zêzere,Município,,,, por 1000 pessoas,,5.0
2019,,Figueira da Foz,Município,,,, por 1000 pessoas,,6.7
2019,,Figueira de Castelo Rodrigo,Município,,,, por 1000 pessoas,,4.3
2019,,Figueiró dos Vinhos,Município,,,, por 1000 pessoas,,6.3
2019,,Fornos de Algodres,Município,,,, por 1000 pessoas,,4.9
2019,,Freixo de Espada à Cinta,Município,,,, por 1000 pessoas,,6.8
2019,,Fronteira,Município,,,, por 1000 pessoas,,5.7
2019,,Funchal,Município,,,, por 1000 pessoas,,7.0
2019,,Fundão,Município,,,, por 1000 pessoas,,4.9
2019,,Gavião,Município,,,, por 1000 pessoas,,2.9
2019,,Góis,Município,,,, por 1000 pessoas,,4.4
2019,,Golegã,Município,,,, por 1000 pessoas,,6.6
2019,,Gondomar,Município,,,, por 1000 pessoas,,8.2
2019,,Gouveia,Município,,,, por 1000 pessoas,,5.6
2019,,Grândola,Município,,,, por 1000 pessoas,,6.4
2019,,Guarda,Município,,,, por 1000 pessoas,,6.7
2019,,Guimarães,Município,,,, por 1000 pessoas,,8.0
2019,,Horta,Município,,,, por 1000 pessoas,,8.5
2019,,Idanha-a-Nova,Município,,,, por 1000 pessoas,,5.4
2019,,Ílhavo,Município,,,, por 1000 pessoas,,9.2
2019,,Lagoa,Município,,,, por 1000 pessoas,,9.2
2019,,Lagoa [R.A.A.],Município,,,, por 1000 pessoas,,9.0
2019,,Lagos,Município,,,, por 1000 pessoas,,8.6
2019,,Lajes das Flores,Município,,,, por 1000 pessoas,,10.6
2019,,Lajes do Pico,Município,,,, por 1000 pessoas,,7.8
2019,,Lamego,Município,,,, por 1000 pessoas,,6.1
2019,,Leiria,Município,,,, por 1000 pessoas,,8.3
2019,,Lisboa,Município,,,, por 1000 pessoas,,10.6
2019,,Loulé,Município,,,, por 1000 pessoas,,9.4
2019,,Loures,Município,,,, por 1000 pessoas,,11.2
2019,,Lourinhã,Município,,,, por 1000 pessoas,,8.7
2019,,Lousã,Município,,,, por 1000 pessoas,,6.1
2019,,Lousada,Município,,,, por 1000 pessoas,,8.4
2019,,Mação,Município,,,, por 1000 pessoas,,3.9
2019,,Macedo de Cavaleiros,Município,,,, por 1000 pessoas,,5.1
2019,,Machico,Município,,,, por 1000 pessoas,,6.5
2019,,Madalena,Município,,,, por 1000 pessoas,,8.5
2019,,Mafra,Município,,,, por 1000 pessoas,,8.9
2019,,Maia,Município,,,, por 1000 pessoas,,8.0
2019,,Mangualde,Município,,,, por 1000 pessoas,,6.3
2019,,Manteigas,Município,,,, por 1000 pessoas,,7.6
2019,,Marco de Canaveses,Município,,,, por 1000 pessoas,,7.0
2019,,Marinha Grande,Município,,,, por 1000 pessoas,,7.5
2019,,Marvão,Município,,,, por 1000 pessoas,,4.9
2019,,Matosinhos,Município,,,, por 1000 pessoas,,8.2
2019,,Mealhada,Município,,,, por 1000 pessoas,,7.4
2019,,Mêda,Município,,,, por 1000 pessoas,,4.8
2019,,Melgaço,Município,,,, por 1000 pessoas,,4.4
2019,,Mértola,Município,,,, por 1000 pessoas,,4.4
2019,,Mesão Frio,Município,,,, por 1000 pessoas,,4.7
2019,,Mira,Município,,,, por 1000 pessoas,,8.2
2019,,Miranda do Corvo,Município,,,, por 1000 pessoas,,5.7
2019,,Miranda do Douro,Município,,,, por 1000 pessoas,,3.2
2019,,Mirandela,Município,,,, por 1000 pessoas,,6.9
2019,,Mogadouro,Município,,,, por 1000 pessoas,,3.0
2019,,Moimenta da Beira,Município,,,, por 1000 pessoas,,5.6
2019,,Moita,Município,,,, por 1000 pessoas,,10.0
2019,,Monção,Município,,,, por 1000 pessoas,,5.6
2019,,Monchique,Município,,,, por 1000 pessoas,,7.5
2019,,Mondim de Basto,Município,,,, por 1000 pessoas,,4.9
2019,,Monforte,Município,,,, por 1000 pessoas,,8.0
2019,,Montalegre,Município,,,, por 1000 pessoas,,3.5
2019,,Montemor-o-Novo,Município,,,, por 1000 pessoas,,6.3
2019,,Montemor-o-Velho,Município,,,, por 1000 pessoas,,7.2
2019,,Montijo,Município,,,, por 1000 pessoas,,11.4
2019,,Mora,Município,,,, por 1000 pessoas,,5.6
2019,,Mortágua,Município,,,, por 1000 pessoas,,6.7
2019,,Moura,Município,,,, por 1000 pessoas,,9.8
2019,,Mourão,Município,,,, por 1000 pessoas,,9.3
2019,,Murça,Município,,,, por 1000 pessoas,,3.5
2019,,Murtosa,Município,,,, por 1000 pessoas,,8.1
2019,,Nazaré,Município,,,, por 1000 pessoas,,7.9
2019,,Nelas,Município,,,, por 1000 pessoas,,7.1
2019,,Nisa,Município,,,, por 1000 pessoas,,4.6
2019,,Nordeste,Município,,,, por 1000 pessoas,,8.9
2019,,Óbidos,Município,,,, por 1000 pessoas,,8.4
2019,,Odemira,Município,,,, por 1000 pessoas,,8.4
2019,,Odivelas,Município,,,, por 1000 pessoas,,12.9
2019,,Oeiras,Município,,,, por 1000 pessoas,,9.5
2019,,Oleiros,Município,,,, por 1000 pessoas,,2.7
2019,,Olhão,Município,,,, por 1000 pessoas,,9.8
2019,,Oliveira de Azeméis,Município,,,, por 1000 pessoas,,6.9
2019,,Oliveira de Frades,Município,,,, por 1000 pessoas,,8.2
2019,,Oliveira do Bairro,Município,,,, por 1000 pessoas,,9.2
2019,,Oliveira do Hospital,Município,,,, por 1000 pessoas,,7.0
2019,,Ourém,Município,,,, por 1000 pessoas,,7.5
2019,,Ourique,Município,,,, por 1000 pessoas,,8.2
2019,,Ovar,Município,,,, por 1000 pessoas,,7.9
2019,,Paços de Ferreira,Município,,,, por 1000 pessoas,,8.3
2019,,Palmela,Município,,,, por 1000 pessoas,,8.6
2019,,Pampilhosa da Serra,Município,,,, por 1000 pessoas,,2.2
2019,,Paredes,Município,,,, por 1000 pessoas,,8.2
2019,,Paredes de Coura,Município,,,, por 1000 pessoas,,6.6
2019,,Pedrógão Grande,Município,,,, por 1000 pessoas,,4.4
2019,,Penacova,Município,,,, por 1000 pessoas,,4.2
2019,,Penafiel,Município,,,, por 1000 pessoas,,7.9
2019,,Penalva do Castelo,Município,,,, por 1000 pessoas,,3.8
2019,,Penamacor,Município,,,, por 1000 pessoas,,2.7
2019,,Penedono,Município,,,, por 1000 pessoas,,4.3
2019,,Penela,Município,,,, por 1000 pessoas,,3.8
2019,,Peniche,Município,,,, por 1000 pessoas,,9.1
2019,,Peso da Régua,Município,,,, por 1000 pessoas,,7.3
2019,,Pinhel,Município,,,, por 1000 pessoas,,3.3
2019,,Pombal,Município,,,, por 1000 pessoas,,6.9
2019,,Ponta Delgada,Município,,,, por 1000 pessoas,,9.2
2019,,Ponta do Sol,Município,,,, por 1000 pessoas,,7.4
2019,,Ponte da Barca,Município,,,, por 1000 pessoas,,5.7
2019,,Ponte de Lima,Município,,,, por 1000 pessoas,,6.9
2019,,Ponte de Sor,Município,,,, por 1000 pessoas,,7.4
2019,,Portalegre,Município,,,, por 1000 pessoas,,7.6
2019,,Portel,Município,,,, por 1000 pessoas,,6.8
2019,,Portimão,Município,,,, por 1000 pessoas,,10.7
2019,,Porto,Município,,,, por 1000 pessoas,,8.4
2019,,Porto de Mós,Município,,,, por 1000 pessoas,,8.2
2019,,Porto Moniz,Município,,,, por 1000 pessoas,,4.4
2019,,Porto Santo,Município,,,, por 1000 pessoas,,6.2
2019,,Póvoa de Lanhoso,Município,,,, por 1000 pessoas,,6.7
2019,,Póvoa de Varzim,Município,,,, por 1000 pessoas,,8.1
2019,,Povoação,Município,,,, por 1000 pessoas,,6.0
2019,,Proença-a-Nova,Município,,,, por 1000 pessoas,,2.3
2019,,Redondo,Município,,,, por 1000 pessoas,,7.3
2019,,Reguengos de Monsaraz,Município,,,, por 1000 pessoas,,8.1
2019,,Resende,Município,,,, por 1000 pessoas,,5.1
2019,,Ribeira Brava,Município,,,, por 1000 pessoas,,8.0
2019,,Ribeira de Pena,Município,,,, por 1000 pessoas,,6.0
2019,,Ribeira Grande,Município,,,, por 1000 pessoas,,11.8
2019,,Rio Maior,Município,,,, por 1000 pessoas,,8.6
2019,,Sabrosa,Município,,,, por 1000 pessoas,,6.1
2019,,Sabugal,Município,,,, por 1000 pessoas,,5.4
2019,,Salvaterra de Magos,Município,,,, por 1000 pessoas,,7.8
2019,,Santa Comba Dão,Município,,,, por 1000 pessoas,,6.1
2019,,Santa Cruz,Município,,,, por 1000 pessoas,,8.7
2019,,Santa Cruz da Graciosa,Município,,,, por 1000 pessoas,,9.7
2019,,Santa Cruz das Flores,Município,,,, por 1000 pessoas,,7.9
2019,,Santa Maria da Feira,Município,,,, por 1000 pessoas,,7.7
2019,,Santa Marta de Penaguião,Município,,,, por 1000 pessoas,,3.9
2019,,Santana,Município,,,, por 1000 pessoas,,6.0
2019,,Santarém,Município,,,, por 1000 pessoas,,7.3
2019,,Santiago do Cacém,Município,,,, por 1000 pessoas,,7.4
2019,,Santo Tirso,Município,,,, por 1000 pessoas,,6.7
2019,,São Brás de Alportel,Município,,,, por 1000 pessoas,,9.1
2019,,São João da Madeira,Município,,,, por 1000 pessoas,,6.5
2019,,São João da Pesqueira,Município,,,, por 1000 pessoas,,5.2
2019,,São Pedro do Sul,Município,,,, por 1000 pessoas,,6.0
2019,,São Roque do Pico,Município,,,, por 1000 pessoas,,7.1
2019,,São Vicente,Município,,,, por 1000 pessoas,,4.9
2019,,Sardoal,Município,,,, por 1000 pessoas,,6.5
2019,,Sátão,Município,,,, por 1000 pessoas,,6.6
2019,,Seia,Município,,,, por 1000 pessoas,,5.4
2019,,Seixal,Município,,,, por 1000 pessoas,,10.0
2019,,Sernancelhe,Município,,,, por 1000 pessoas,,3.6
2019,,Serpa,Município,,,, por 1000 pessoas,,7.1
2019,,Sertã,Município,,,, por 1000 pessoas,,5.0
2019,,Sesimbra,Município,,,, por 1000 pessoas,,8.8
2019,,Setúbal,Município,,,, por 1000 pessoas,,8.7
2019,,Sever do Vouga,Município,,,, por 1000 pessoas,,6.3
2019,,Silves,Município,,,, por 1000 pessoas,,10.0
